BluetoothAddress,DeviceId,AccountId,ActivationThreshold,AdvertisingDurationInMilliseconds,AdvertisingIntervalInMilliseconds,IsAutotuneEnabled,BatterySenseIntervalInSeconds,BatteryVoltage,BatteryVoltageThreshold,DisplayName,MagnitudeRMSInMilliGThreshold,FirmwareVersion,GatewayIMEI,HighTemperatureAlarmThresholdInCelsius,IsBatteryGood,IsConnected,IsHighTemperatureAlarmEnabled,IsIndefiniteAdvertisingEnabled,IsInSyncWithPortal,IsLongRangeModeEnabled,IsLowTemperatureAlarmEnabled,IsSensorOfflineAlarmEnabled,LastSeenUtc,Latitude,Longitude,LowTemperatureAlarmThresholdInCelsius,MissedHeartbeatMultiple,NotifyBCExtension,OutputDataRate,ProvisioningState,Scale,SensorAssetTypeId,SensorModelId,SiteId,TemperatureSenseIntervalInSeconds,IsMotionAlarmEnabled,IsLowBatteryAlarmEnabled,IsVibrationSampleEnabled,VibrationIntervalInSeconds,IsVibrationAlarmEnabled,VibrationAlarmThresholdInMilliG,Description,IsLeakAlarmEnabled,LevelReferenceInMillimeters,LeakAlarmLevelThresholdInMillimeters
B681E96530FC76,MA1-99999976,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 76,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28772446,-123.1160815,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC77,MA1-99999977,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 77,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28782446,-123.1160795,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC78,MA1-99999978,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 78,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28792446,-123.1160775,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC79,MA1-99999979,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 79,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28802446,-123.1160755,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC8,MA1-9999998,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 8,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28092446,-123.1162175,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC80,MA1-99999980,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 80,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28812446,-123.1160735,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC81,MA1-99999981,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 81,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28822446,-123.1160715,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC82,MA1-99999982,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 82,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28832446,-123.1160695,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC83,MA1-99999983,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 83,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28842446,-123.1160675,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC84,MA1-99999984,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 84,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28852446,-123.1160655,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC85,MA1-99999985,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 85,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28862446,-123.1160635,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC86,MA1-99999986,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 86,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28872446,-123.1160615,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC87,MA1-99999987,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 87,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28882446,-123.1160595,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC88,MA1-99999988,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 88,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28892446,-123.1160575,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC89,MA1-99999989,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 89,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28902446,-123.1160555,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC9,MA1-9999999,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 9,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28102446,-123.1162155,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC90,MA1-99999990,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 90,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28912446,-123.1160535,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC91,MA1-99999991,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 91,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28922446,-123.1160515,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC92,MA1-99999992,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 92,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28932446,-123.1160495,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC93,MA1-99999993,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 93,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28942446,-123.1160475,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC94,MA1-99999994,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 94,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28952446,-123.1160455,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC95,MA1-99999995,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 95,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28962446,-123.1160435,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC96,MA1-99999996,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 96,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28972446,-123.1160415,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC97,MA1-99999997,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 97,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28982446,-123.1160395,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC98,MA1-99999998,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 98,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.28992446,-123.1160375,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E96530FC99,MA1-99999999,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,35,15400,1000,1,1800,2,3.7,Sensor 99,100,1.0.1,3.5125E+14,85,1,0,1,0,1,1,1,1,,49.29002446,-123.1160355,-20,3,0,50,1,1,25,1,c919ac83-b043-ef11-a316-6045bd5bc919,600,0,0,0,0,0,0,,0,100,0
B681E9653aa123,JamesTest123,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,30,15000,1000,0,1800,,2,JamesTest123,1,,,85,1,0,0,1,0,1,0,0,,49.2891512,-123.1212356,-40,2,0,5,0,1,,1,2df5d924-6d14-ee11-9cbe-000d3af4fddb,900,0,0,0,3600,0,0,,0,100,0
B7106DBE45F9,MA1-00377,85a8fb3b-d064-eb11-a812-000d3a09c0c9,127,15000,1000,0,1800,2,2,Mazak Nexus 450-II M Outer Bearing MA1-00377,4064,1.0.8,3.5125E+14,30,1,1,1,0,1,1,1,1,31:21.0,53.48139507,-113.4841086,0,2,0,5,0,1,25,1,cd2ff6b5-f5c9-473a-9ce1-7dfe68538fc3,900,1,0,1,3600,1,2000,CNC Machine - Vibration - Side Mount & JB Weld,0,0,0
BB41FEFC3CDB,MA1-00324,85a8fb3b-d064-eb11-a812-000d3a09c0c9,127,15000,1000,0,1800,3,2,Phosphate Tank Electrical Panel MA1-00324,4064,1.0.8,3.5125E+14,50,1,1,1,1,1,1,1,1,41:42.0,53.481382,-113.483753,0,2,0,5,0,1,25,1,cd2ff6b5-f5c9-473a-9ce1-7dfe68538fc3,900,1,0,0,3600,0,0,Dip Tank-Temperature-Velcro Pad,0,0,0
C2D6DC5483EA,BTAT0064,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,15,4000,1000,0,0,2,2,Vibration sensor,480,1.0.8,3.5125E+14,85,1,0,0,0,1,1,0,0,22:28.0,49.4,-123.3,-20,2,0,5,0,1,,1,b5f34ea9-da8a-ed11-81ad-002248d51dac,0,1,0,1,3600,0,0,,0,100,0
C5EE752FF2F4,MA1-00025,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,15,15001,1000,0,60,2,2,MA1-00025,480,1.0.5,3.5125E+14,85,1,0,1,1,1,0,1,1,00:42.0,49.28584991,-123.1222874,-40,2,0,5,0,1,,1,89805107-7331-ee11-bdf4-000d3af4fe83,0,1,0,0,3600,0,0,,0,0,0
CEB6AF79A7C6,MA1-01265,55a0919b-3a7c-ef11-ac20-0022483c4e5c,30,15000,1000,0,1800,2,2,HP01- Fan Motor,960,1.0.1,3.5125E+14,85,1,1,1,1,1,1,1,1,37:40.0,49.28186705,-123.1295696,-40,2,0,5,0,1,25,1,2527DD52-F661-42B9-A391-F6042DDAB716,900,0,0,0,3600,0,0,,0,0,0
D1F8750872CC,LA1-00005,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,25,15000,1000,0,900,3,2,LA1-00005,800,0.0.4,3.5125E+14,38,1,1,1,1,1,1,1,1,30:38.0,49.28694206,-123.1232505,0,2,1,5,0,1,28,2,f377233f-3176-43d7-81d9-31879071746d,600,1,0,0,3600,0,0,test,1,100,0
D43FF2AF3BD9,MA1-01255,85a8fb3b-d064-eb11-a812-000d3a09c0c9,20,4000,1000,0,1800,2,2,Virgilios Sensor 1,480,1.0.6,3.5125E+14,24,1,0,1,1,1,1,1,1,47:25.0,54.09823945,-116.6160896,10,2,1,5,0,1,14,1,7ee16989-d9bf-40df-9d9e-696209cf11a9,1200,1,0,0,3600,0,0,,0,0,0
D6E9234DD0E3,BTAT0005,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,15,4000,1000,0,0,2,2,Reset  test,480,1.0.8,3.5125E+14,85,1,0,0,0,1,1,0,0,38:44.0,48.3,-123.5,-40,2,0,5,0,1,,1,b5f34ea9-da8a-ed11-81ad-002248d51dac,0,0,0,1,3600,0,0,,0,100,0
D9E2102ACDF4,BTAT0076,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,30,15000,1000,1,300,2,2,BTAT0076_Display,960,1.0.801,3.5125E+14,28,1,1,1,0,1,1,1,1,10:06.0,49.28494206,-123.1252505,5,2,1,5,0,1,26,1,f6e686db-d045-4790-9f54-1aa686fad426,0,1,0,0,3600,1,10000,This is the sensor on my desk,0,100,0
DDCC8D74D2C4,BTAT0009,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,15,4000,1000,0,0,2,2,Reset  test,480,1.0.8,3.5125E+14,85,1,0,0,0,1,1,0,0,23:13.0,48.3,-123.5,-40,2,0,5,0,1,,1,b5f34ea9-da8a-ed11-81ad-002248d51dac,0,1,0,1,3600,0,0,,0,100,0
E44B1B1517F4,MA1-00020,85a8fb3b-d064-eb11-a812-000d3a09c0c9,20,4000,1000,0,0,2,2,60 HP Motor,640,1.0.1,,30,1,0,1,1,1,0,1,1,50:46.0,49.27785323,-122.885862,-20,2,0,5,0,1,25,1,305c1fdc-f04f-4d58-93aa-cc5eea9e4f9f,900,1,0,0,3600,0,0,60 HP Motor in Laydown Yard,0,0,0
E9700B30C7D7,BTAT0082,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,30,7500,500,0,600,2,2,BTAT0082,960,1.0.5,3.5125E+14,85,0,0,1,1,1,1,1,1,47:01.0,,,-40,2,0,5,0,1,,1,b5f34ea9-da8a-ed11-81ad-002248d51dac,600,0,0,0,0,0,0,,0,100,0
EB42E6DC96C0,MA1-01318,55a0919b-3a7c-ef11-ac20-0022483c4e5c,55,15000,1000,0,3600,2,2,HP01- Compressor,1760,1.0.1,3.5125E+14,85,1,1,1,0,1,1,1,1,37:46.0,49.28187327,-123.1295456,-40,2,0,5,0,1,15,1,2527DD52-F661-42B9-A391-F6042DDAB716,1200,0,0,0,3600,0,0,,0,0,0
EB7561C03CCC,BTAT0056,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,15,4000,1000,0,0,3,2,BTAT0056,480,1.0.6,3.5125E+14,85,1,0,0,0,1,1,0,0,51:56.0,48.36,-123.5,-20,2,0,5,0,1,,1,b5f34ea9-da8a-ed11-81ad-002248d51dac,120,1,0,1,3600,0,0,,0,100,0
EE0CF8924BC5,MA1-00012,85a8fb3b-d064-eb11-a812-000d3a09c0c9,20,1000,250,0,0,2,2,MA1-00012_FW v1.0.8,640,1.0.801,3.5125E+14,85,1,1,1,0,1,1,1,1,42:50.0,49.2858065,-123.1226937,-40,2,0,5,0,1,16,1,b7606a7c-a3bb-4f25-af37-6ce00d49cbd0,120,1,0,1,3600,1,10000,,0,0,0
EFB98A65A6D3,BTAT0042,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,25,15000,1000,0,300,2,2,BTAT0042_Display,800,1.0.1,3.5125E+14,25,1,1,1,1,1,0,1,1,07:33.0,49.28494206,-123.1212505,3,2,1,5,0,1,17,1,f6e686db-d045-4790-9f54-1aa686fad426,1200,1,0,0,3600,0,0,test,0,100,0
F12F8AE6A4D4,BTAT0032,b1a7a54e-fd59-ec11-8f8e-000d3a09c7d0,20,15000,1000,0,120,2,2,BTAT0032,640,1.0.801,3.5125E+14,85,0,0,0,1,1,1,0,1,09:16.0,49.28504206,-123.1252505,-40,2,0,5,0,1,14,1,f6e686db-d045-4790-9f54-1aa686fad426,600,1,0,0,3600,0,0,,0,100,0
F8375DC16DCF,MA1-01323,85a8fb3b-d064-eb11-a812-000d3a09c0c9,25,4000,1000,0,0,2,2,Virgilios Sensor 2,800,1.0.6,3.5125E+14,20,1,0,1,1,1,1,1,0,44:01.0,54.09713845,-116.616154,-17,2,1,5,0,1,25,1,7ee16989-d9bf-40df-9d9e-696209cf11a9,900,1,0,0,3600,0,0,,0,0,0
FC3CDCC1A7F1,MA1-00387,85a8fb3b-d064-eb11-a812-000d3a09c0c9,30,15000,1000,0,1800,2,2,MA1-00387,960,1.0.1,3.5125E+14,85,1,1,0,1,1,1,0,0,44:12.0,53.48146131,-113.4843433,-40,2,0,5,0,1,25,1,cd2ff6b5-f5c9-473a-9ce1-7dfe68538fc3,0,0,0,0,3600,0,0,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
